id,channel_sales,tenure_years,months_to_end,months_since_modified,months_since_renewed,yearly_consumption,monthly_consumption,yearly_gas_consumption,yearly_forecast_consumption,yearly_forecast_meter_rent,paid_consumption,net_margin_electricity,net_margin_power,net_margin,avg_price_off_peak_var,avg_price_peak_var,avg_price_mid_peak_var,price_peak_off_peak_ratio_var,std_price_off_peak_var,std_price_peak_var,std_price_mid_peak_var,range_price_peak_var,range_price_off_peak_var,range_price_mid_peak_var,churn
6e43825bb8dd3d14db4dc62473cba82f,1,6,3,68,8,846,0,0,85,10.1,0,21.38,21.38,10.54,0.171,0.088,0,0.519,0.002,0,0,0.001,0.005,0,0
9d36b9c37c945205ce28e491d5ba4cc6,1,6,1,71,10,58116,6041,0,5719,170.28,581.98,19.92,19.92,505.99,0.123,0.103,0.072,0.834,0.004,0.002,0.001,0.004,0.008,0.004,1
65b8f31148abb2750179395948d62197,2,6,2,75,9,881406,118048,0,3789,131.41,559.69,44.64,44.64,383.99,0.124,0.104,0.073,0.835,0.004,0.002,0.002,0.004,0.008,0.004,0
f1d78e867b71033aa8172c60e56c76be,1,5,10,61,1,988,0,0,149,7.77,0,28.02,28.02,13.77,0.15,0.014,0,0.098,0.002,0.032,0,0.085,0.007,0,1
ab5b9b8b620a708c894d9b0a817a4330,0,4,3,44,8,6303,437,0,163,0,0,28.6,28.6,16.79,0.151,0,0,0,0.002,0,0,0,0.005,0,0
8f5e53b1392623b90c8814d8f0b18810,0,4,1,0,10,2332,0,0,443,16.61,0,36.48,36.48,29.06,0.19,0,0,0,0.002,0,0,0,0.004,0,0
f24902e517956f2930a8d863cfc07d01,3,4,3,8,8,23455,1739,0,2276,130.68,163.94,25.92,25.92,286.08,0.123,0.102,0.073,0.835,0.004,0.002,0.001,0.006,0.011,0.003,1
b8b8dc8a560d9a624420a2251022a58c,0,4,8,51,3,4432,401,0,662,13.83,58.96,12.82,12.82,60.31,0.15,0,0,0,0.002,0,0,0,0.004,0,0
c6b8f89b4cf56dedaeccdd3ec97e9082,4,4,3,44,8,480,26,7159,73,15.05,3.86,30.98,30.98,8.44,0.151,0,0,0,0.002,0,0,0,0.005,0,0
8975f3c85a99c3b25a67b216400a8d05,0,3,3,32,8,2866,0,0,433,15.88,0,21.48,21.48,44.2,0.151,0,0,0,0.003,0,0,0,0.006,0,0
7e4b4fec743f75d82d4539e04ec09d9d,0,5,12,7,0,15697,1397,942,1614,130.43,140,41.52,41.52,191.48,0.126,0.105,0.075,0.837,0.005,0.003,0.002,0.008,0.012,0.004,0
c6377f33a599394a4c87a3a68df7b75c,3,3,8,39,3,32247,851,0,1775,12.56,0,10.84,10.84,161.77,0.149,0,0,0,0.003,0,0,0,0.006,0,1
457048e8236892a245e376948ab49c24,1,8,3,21,8,2456527,221628,0,2550,131.54,429.84,25.68,25.68,302.97,0.124,0.103,0.073,0.833,0.004,0.002,0.002,0.005,0.008,0.005,0
6075010434f40f1a5217863c3455843f,4,4,3,25,8,76975,0,0,4600,130.74,0,59.18,59.18,526.28,0.12,0.1,0.071,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
62c7b0a44c8c8f301916f98af989fac4,1,5,8,63,3,34734,1629,0,5002,17.77,233.36,0,0,841.09,0.185,0.102,0,0.553,0.002,0.001,0,0.002,0.005,0,1
d2ce788b425b8293d2c8f34268de49da,2,6,3,68,8,142883,10231,0,2087,16.72,211.47,25.6,25.6,168.21,0.168,0.087,0,0.516,0.002,0.002,0,0.004,0.005,0,0
36bf024a80a7775cb3ff9893f1a78b63,1,13,6,149,5,5752,22,0,573,131.38,2.19,16.16,16.16,115.57,0.123,0.102,0.073,0.833,0.004,0.001,0.001,0.003,0.008,0.003,0
849cd971144fa779c82a5ff82c3ed700,1,7,11,6,0,55413,4756,0,0,131.04,0,0,0,0,0.104,0.093,0.066,0.889,0.003,0.002,0,0.003,0.006,0,1
4a5ace292ad1e4968c1f93377d330896,1,6,11,2,0,14914,713,0,275,15.98,0,27.28,27.28,22.65,0.149,0,0,0,0.003,0,0,0,0.007,0,0
81d479410b1c472be2235cfa32b2b161,0,6,1,71,10,22833,2033,0,2299,132.15,201.58,29.4,29.4,257.78,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
1798efe5bfeabee40f9ee66f234a3ec7,4,5,11,2,0,44051,7382,0,6511,141.71,1062.6,3.56,3.56,437.95,0.148,0,0,0,0.002,0,0,0,0.006,0,0
306bcfe4d2aa8a4214ac6e24e581b21e,0,4,4,20,7,621,0,0,94,13.33,0,24.42,24.42,9.83,0.151,0,0,0,0.003,0,0,0,0.006,0,0
d41e0f01eb47d4525fac7eb263357cd6,0,6,4,5,7,30917,4682,0,3140,131.02,469.15,33.93,33.93,231.2,0.123,0.102,0.073,0.834,0.004,0.002,0.002,0.004,0.008,0.004,0
ed7ad23625a041376a261fe5118c4cc5,0,6,1,0,10,39206,4179,0,5801,18.82,600.58,29.76,29.76,530.99,0.148,0,0,0,0.003,0,0,0,0.006,0,0
326a3c6fc57d4154bac72610a0d61671,2,6,1,0,10,5960,513,173315,901,62.16,75.33,33.12,33.12,99.41,0.151,0,0,0,0.002,0,0,0,0.005,0,0
86d4239a622874b4803a940ae83d1b42,1,6,1,0,10,40451,2510,0,3391,132.86,215.75,44.88,44.88,480.35,0.126,0.106,0.075,0.837,0.004,0.002,0.001,0.004,0.008,0.003,1
a1cb1ff702c593eabb1db4f43e034cca,2,5,12,7,0,6107,580,0,615,131.03,56.81,51.96,51.96,72.1,0.126,0.105,0.075,0.837,0.005,0.003,0.002,0.008,0.012,0.004,0
546dfcc5c083017d24427ac229698d1a,0,6,1,70,10,14337,3518,0,1425,129.01,352.11,36,36,167.24,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
78559265f3e35032c2c9e3372ea20bc5,0,3,9,38,2,7661,0,0,1145,15.03,0,7.8,7.8,104.99,0.149,0,0,0,0.002,0,0,0,0.004,0,0
00595ac27c3d569792525d9a8152ac28,1,6,2,69,9,2267,386,0,343,16.26,57.35,23.76,23.76,35.49,0.151,0,0,0,0.002,0,0,0,0.005,0,0
9880f52c59cced53c39dfde5c7836d8c,0,3,0,28,10,29937,12668,0,1312,143.62,887.02,105.36,105.36,68.61,0.125,0.105,0.076,0.837,0.005,0.002,0.001,0.005,0.01,0.001,0
03fee37c43d85b60e283366081fcd663,0,5,6,53,5,22055,4329,0,796,7.43,130.92,15.5,15.5,75.64,0.15,0,0,0,0.002,0,0,0,0.004,0,0
29f891649bc098e1f0780d4cbf170965,0,5,1,58,10,922,0,0,139,12.48,0,31.32,31.32,15.03,0.151,0,0,0,0.002,0,0,0,0.005,0,1
352316a8bc1fa491e9981db903479b67,3,5,6,18,5,756,0,0,113,19.4,0,18.62,18.62,11.81,0.149,0,0,0,0.002,0,0,0,0.004,0,0
8c1544233ef97b2c791a31f87dd194fc,2,5,11,61,0,902482,122897,12773,1776,16.94,482.46,2.8,2.8,158.5,0.168,0.087,0,0.516,0.002,0,0,0.001,0.005,0,0
cc97051bd4b8f0d7b805a4f7be25a31f,4,5,1,0,10,15651,0,0,2395,1.06,0,29.76,29.76,202.38,0.153,0,0,0,0.004,0,0,0,0.011,0,0
28b7e9830923f7bf4a9ffc1a18e291c7,0,6,4,67,7,2822,505,0,420,16.89,74.07,31.64,31.64,42.34,0.149,0,0,0,0.002,0,0,0,0.004,0,1
9ee261b205d92dffe3aacf70aeab53c9,2,6,4,67,7,1750165,144312,7679,7152,134.69,719.92,11.31,11.31,594.24,0.121,0.101,0.072,0.832,0.004,0.002,0.001,0.004,0.009,0.002,0
3c4d8938ca18f778f4dcabe26930db0e,0,3,8,5,3,29848,2769,0,274,17.12,52.97,10.08,10.08,22.94,0.148,0,0,0,0.004,0,0,0,0.008,0,0
dcd3c530c79aad688d1cd265349c03a9,1,5,5,54,6,875,0,0,132,18.36,0,22.52,22.52,13.37,0.15,0,0,0,0.002,0,0,0,0.004,0,0
d2c6a6412baa32092f582bca3217660f,2,4,1,25,9,34866,2670,0,3608,131.18,268.55,29.64,29.64,400.69,0.126,0.102,0.067,0.815,0.007,0.005,0.02,0.02,0.026,0.074,0
d8e15436b055a13446d038d5383f8d40,3,3,8,3,15,14072,0,0,1447,118.96,0,28.6,28.6,123.54,0.123,0.103,0.073,0.839,0.008,0.005,0.003,0.012,0.018,0.008,0
2409cecfdf0b973690c9d16ede718182,2,6,4,67,7,214631,27910,0,6313,16.27,970.01,28.45,28.45,588.11,0.168,0.086,0,0.515,0.002,0.002,0,0.004,0.005,0,1
14e018cdd6bc9dead4caeba6f5771e45,0,4,5,42,6,13368,0,0,442,18.37,0,21.52,21.52,43.66,0.15,0,0,0,0.002,0,0,0,0.004,0,0
e2e25e7f8514e6a12fc1de9013dceb27,0,5,5,54,6,2416,428,0,291,16.86,48.42,21.52,21.52,27.59,0.149,0,0,0,0.002,0,0,0,0.004,0,1
b5e0c017d37c65776c5da822357e95d7,2,6,8,75,3,13459,1179,9360,1002,131.76,85.98,15.15,15.15,126.64,0.124,0.104,0.074,0.839,0.004,0.002,0,0.004,0.009,0.001,0
495987a35340ccba2c0c3cfe9c20a2ef,1,6,7,6,4,17,0,0,2,19.12,0,15.72,15.72,0.16,0.147,0,0,0,0.003,0,0,0,0.008,0,0
9b672c2044ea9f2e359772e64ce14677,3,4,11,2,0,26645,3604,65666,0,19.96,0,22.56,22.56,0,0.15,0,0,0,0.003,0,0,0,0.008,0,0
0dcbae0176aac7b7f7cb70e145e55649,0,4,5,42,6,78349,6295,0,7674,142.62,597.79,25.44,25.44,685.41,0.121,0.101,0.072,0.832,0.004,0.002,0.001,0.004,0.009,0.002,0
f5bce36e76628ff6662f747239baa912,3,5,6,54,5,14743,0,0,58,15.98,0,14.64,14.64,5.56,0.15,0,0,0,0.002,0,0,0,0.004,0,0
8a1437e3621aa462de87d390d7615d39,0,3,9,38,2,53228,3840,0,1388,129.61,67.3,5.76,5.76,201.68,0.126,0.105,0.075,0.84,0.004,0.002,0,0.004,0.01,0,0
3b101ff361b15942b3a12783b1900fc2,4,4,10,51,1,4181,683,110975,613,18.32,100.94,20.61,20.61,59.98,0.146,0,0,0,0.002,0,0,0,0.005,0,0
df709d9f3e01b217f2504dcca40ea8e5,1,6,2,70,9,166546,10098,0,472,131.77,30.86,67.37,67.37,56.44,0.128,0.107,0.076,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
f6e26beee5f970e795bb6280103d17c0,2,6,4,67,7,3139,0,0,472,19.43,0,24.42,24.42,48.17,0.15,0,0,0,0.002,0,0,0,0.004,0,0
558d33fd50b8df40b6dc75c336c01784,2,3,8,39,3,11684,0,0,393,18.37,0,12.82,12.82,38.6,0.15,0,0,0,0.002,0,0,0,0.004,0,0
49ed1b4ba1301440e379a8d345737ea5,4,4,1,0,10,25680,3785,0,3737,9.66,540.43,31.2,31.2,334.27,0.145,0,0,0,0.002,0,0,0,0.004,0,0
bd7e11a6377e6bdf7251cbf0c3ddfe5b,0,4,3,7,12,18951,2931,0,2619,129.25,407.43,115.84,115.84,109.44,0.158,0.131,0.092,0.829,0.017,0.014,0.01,0.035,0.043,0.024,0
9184fd8b8105948a4774719f51c3b668,2,4,4,8,7,40602,3785,0,3983,135.54,362.62,46.11,46.11,486.4,0.124,0.103,0.074,0.835,0.004,0.002,0.001,0.004,0.009,0.003,0
ce578442752a46573d876ef5248e28e6,0,4,9,2,15,11519,832,0,1543,82.48,160.11,17.24,17.24,427.3,0.162,0.11,0.05,0.722,0.048,0.005,0.036,0.017,0.113,0.077,0
88983a8f3ae263a485601c5d2d004da9,0,3,3,8,20,3450,3450,0,252,15.1,252.31,34.27,34.27,23.99,0.145,0,0,0,0.006,0,0,0,0.015,0,0
5abe08f5e9ec981fa77b823730db937e,0,6,9,74,2,4736,0,0,542,38.82,0,7.8,7.8,46.86,0.169,0.088,0,0.519,0.002,0.001,0,0.002,0.005,0,0
424ef039dadbf293a4cf1e35efa9bb18,3,4,11,2,0,6704,863,0,661,9.82,80.33,15.88,15.88,63.36,0.168,0.087,0,0.517,0.004,0.002,0,0.005,0.009,0,0
9629a5bd29647c5b6f34a70282ee0af7,0,5,5,54,6,46618,0,0,5297,18.57,0,19.2,19.2,466.33,0.147,0,0,0,0.002,0,0,0,0.004,0,0
efb3c9d917aa2d2f549072d49c595731,2,6,2,68,9,18489,0,0,1996,144,0,65.4,65.4,243.52,0.124,0.104,0.073,0.835,0.004,0.002,0.002,0.004,0.008,0.004,0
cfb9a0ec4f762b182ad354600adb9565,0,4,3,44,8,12284,1933,0,1816,18.47,280.17,24.52,24.52,176.49,0.148,0,0,0,0.002,0,0,0,0.004,0,0
59bea752a5d1eedda4800de794e8c151,1,6,12,71,0,2395,128,0,248,95.74,12.85,49.32,49.32,26.05,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
4526e5631088c334974ac5e2bbb62e76,1,6,5,6,7,15463,2930,0,2825,39.18,589.75,41.02,41.02,257.3,0.185,0,0,0,0.026,0,0,0,0.057,0,1
74ee25a056aa668b3e8eee92673c7ba8,0,5,11,25,0,5627,848,0,593,146.15,86.9,21.98,21.98,53.75,0.124,0.104,0.074,0.837,0.004,0.002,0,0.004,0.009,0.001,0
987ab91d432c7bee97587d9dd50a7abe,1,5,4,55,7,4757,1446,0,577,16.2,126.13,19.2,19.2,45.46,0.169,0.087,0,0.516,0.002,0.001,0,0.002,0.005,0,0
5f9974a14052a656cd22d50e1c44c153,0,6,2,9,9,17108,971,0,1818,128.53,98.93,33.81,33.81,194.19,0.123,0.103,0.072,0.834,0.004,0.002,0.001,0.004,0.008,0.002,0
172d6bdf6cad668d3a38951d86f06e00,0,5,5,54,6,8714,786,0,854,129.37,74.94,42.76,42.76,102.75,0.123,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
d82f73018bb2fe354575f27e24769380,2,6,6,65,5,32348,2787,48927,3264,6.49,403.45,16.66,16.66,300.71,0.147,0,0,0,0.002,0,0,0,0.004,0,0
c2641058211b68b801e75c6abf79026b,0,4,7,52,4,3112,0,0,467,0,0,14.88,14.88,46.3,0.15,0,0,0,0.002,0,0,0,0.004,0,0
a41e5219c7624647902965e7d9c19e4e,0,4,3,44,8,6303,437,0,169,20.18,22.37,28.6,28.6,16.26,0.151,0,0,0,0.002,0,0,0,0.005,0,0
5b87a30921801de564f0c83a24076f54,1,7,6,7,5,93,0,0,14,23.3,0,16.06,16.06,1.14,0.147,0,0,0,0.002,0,0,0,0.004,0,1
5ba1acc3bd0d6d82fb44a494df3e2ceb,0,3,9,14,2,15395,988,247538,1350,16.67,0,8.48,8.48,125.54,0.148,0.007,0,0.049,0.001,0.024,0,0.085,0.004,0,0
4470bb7ecd11d4b28f7f26a4d5f7d1d0,1,7,10,85,1,42991,4664,0,4241,131.37,455.85,3.12,3.12,495.71,0.124,0.104,0.074,0.837,0.004,0.002,0,0.004,0.009,0.001,0
c3a584f7cc348c159fb4f6ee562daf4b,0,4,3,44,8,5552,0,0,840,15.47,0,28.6,28.6,89.85,0.151,0,0,0,0.002,0,0,0,0.005,0,0
f51176dae29e95b51dcfc03052e7d543,0,4,11,2,0,6034,815,0,880,18.37,115.08,19.42,19.42,74.22,0.146,0,0,0,0.003,0,0,0,0.007,0,0
a73630fbde11218580433ed0ff8384c3,4,3,5,11,20,4649,0,0,401,12.41,0,22.56,22.56,61.35,0.176,0.084,0,0.474,0.006,0.025,0,0.092,0.024,0,0
e329e58c2546f2fe6b6d041130996abb,0,4,11,2,0,30830,2349,0,593,18.31,46.17,20.62,20.62,47.26,0.149,0,0,0,0.003,0,0,0,0.007,0,0
ac0e85804aa58368dd3f361c93a58d09,1,6,11,2,0,29186,0,0,4283,61.67,0,2.8,2.8,339.65,0.147,0,0,0,0.002,0,0,0,0.004,0,0
bc2a4a55267f560b4bf31a2de1ad520b,4,4,1,5,10,29868,2502,1592,2997,129.25,243.04,22.44,22.44,327.1,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
6fc5362edbc7e3533ad91c03e95a7d9d,3,5,9,62,2,20139,4495,70124,12,131,0.88,32.92,32.92,1.19,0.127,0.107,0.077,0.842,0.005,0.002,0.001,0.006,0.012,0.001,0
55d6d8b0958fa600c01dd2013aed2d6e,1,11,8,135,3,127767,9119,0,6874,131.74,578.62,15.95,15.95,633.93,0.122,0.102,0.072,0.837,0.005,0.002,0,0.005,0.01,0,0
2d50248eaa71208215ab80a006780afd,3,4,1,0,9,2804,495,0,530,19.58,92.67,46.32,46.32,60.83,0.19,0,0,0,0.002,0,0,0,0.004,0,0
52dfbaf1208ff5fc5f385b2d8a1e27a3,1,6,10,73,1,4272,0,0,641,18.47,0,24.78,24.78,60.69,0.15,0,0,0,0.002,0,0,0,0.004,0,0
ebf7a69a1fe22612c2953f2d83903ef2,2,5,5,60,6,902482,122897,12773,564,9.65,39.19,16.84,16.84,57.15,0.145,0,0,0,0.002,0,0,0,0.004,0,0
3b5dadc06e9420fb5b1487d7cd318576,1,6,12,72,0,14054,1462,0,1390,132.01,143.3,39.6,39.6,145.76,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
00712a82ee7702fb3e3abace2ba58daa,0,4,4,43,6,3300,359,0,352,131.76,36.84,27.93,27.93,39.02,0.125,0.105,0.076,0.838,0.005,0.002,0.001,0.005,0.01,0.001,0
e366ba444d284ac61f5249127a5579b1,3,4,2,45,9,16341,0,0,2066,17.49,0,23.28,23.28,163.02,0.167,0.085,0,0.508,0.002,0,0,0.001,0.005,0,0
d37f42a66591060e2cdf4c33d5001d28,1,4,8,7,3,57072,4752,0,5538,142.46,454.38,9.85,9.85,642.06,0.124,0.104,0.074,0.836,0.004,0.002,0.001,0.005,0.009,0.004,0
4ed6b1a294b0e207b91a5438c142fd81,1,6,9,74,2,15585,0,0,2305,1.1,0,8.8,8.8,181.35,0.148,0,0,0,0.002,0,0,0,0.005,0,0
fb1a35a4963f94b4e3deff800db1d952,0,4,5,6,15,2759,225,0,351,65.84,32.29,22.52,22.52,36.04,0.138,0.054,0.038,0.416,0.007,0.054,0.038,0.109,0.018,0.077,1
648dac3f69993c4f572a5002f48ea0c2,4,4,3,44,8,3158,275,1306,477,13.77,40.77,27.32,27.32,47.15,0.151,0,0,0,0.002,0,0,0,0.005,0,0
0a762dc6a4a3557da29720d1ef42d5ce,2,6,1,70,10,4271,650,0,199,13.2,27.42,31.32,31.32,23.84,0.16,0,0,0,0.004,0,0,0,0.011,0,0
f81a41be910d40f9117a1733e04ff7d5,0,4,8,3,12,39653,0,0,522,16.11,0,10.08,10.08,36.74,0.148,0,0,0,0.005,0,0,0,0.012,0,0
f7d127623a8a701baae595b4e1b8623d,0,4,11,12,0,49466,7260,0,722,130.42,79.87,17.12,17.12,84.51,0.12,0.1,0.07,0.831,0.004,0.002,0.001,0.005,0.008,0.005,0
b380ff7161e1f42c4a59d7fd7de75e29,1,8,9,90,2,12779,1331,0,1295,131.04,131.66,7.52,7.52,147.9,0.122,0.102,0.072,0.835,0.004,0.002,0.001,0.004,0.008,0.003,1
3b49e8e58ef0f7fa0fc2cf8dcc68dc18,0,3,10,18,1,4887,795,0,741,15.15,118.61,21.75,21.75,73.79,0.151,0,0,0,0.002,0,0,0,0.004,0,0
9935a5b4d43bb0ee372225e2cfdcf242,1,6,4,8,7,11180,0,0,1176,117.17,0,22.86,22.86,151.23,0.124,0.104,0.075,0.837,0.005,0.003,0,0.006,0.011,0.001,0
442f41736a44a6cda96be22cee147f75,0,3,12,35,0,72884,0,4726,7096,117.53,0,24.96,24.96,696.43,0.12,0.1,0.069,0.83,0.004,0.002,0,0.004,0.008,0.002,0
475a5a7302f1bde0b350dbd6dfb2a903,0,3,3,32,8,1123984,130639,0,1058,16.5,183.63,27.32,27.32,100.5,0.149,0,0,0,0.002,0,0,0,0.004,0,0
72dbf800bd00186845a8447f4503917f,0,4,4,43,7,9729,0,0,598,19.77,0,24.42,24.42,55.73,0.15,0,0,0,0.002,0,0,0,0.004,0,0
de767da60cdc05466d29f71c673c9cbd,0,3,3,32,8,1123984,130639,0,3826,27.54,0,19.28,19.28,359.15,0.168,0.086,0,0.513,0.002,0.001,0,0.002,0.005,0,0
bccb2cc6d938a65d544ac80f461b51f3,0,5,5,54,6,259298,30046,0,757,0,121.11,21.92,21.92,123.63,0.147,0,0,0,0.002,0,0,0,0.004,0,0
f0ba2870f213f05447160c1c5da7c16a,1,4,11,2,0,32100,0,0,3370,16.66,0,3.56,3.56,291.01,0.148,0,0,0,0.003,0,0,0,0.006,0,0
0f8451f6311af927a2c3fa0b0eb13f38,1,6,7,76,4,107116,7509,181160,834,132.16,71.69,18.54,18.54,86.55,0.123,0.102,0.073,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
994382c98d4b44c7ac48f95949d16ad1,2,4,8,51,3,2288838,237044,0,1786,132.17,176.31,10.19,10.19,200.83,0.123,0.102,0.072,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
65c65b600565505c7e579fe7e8691cea,0,6,11,1,0,28025,3087,0,2799,131,293.99,1.24,1.24,263.64,0.124,0.103,0.073,0.835,0.004,0.002,0.001,0.007,0.011,0.003,0
062451b5f8888ccd87e9c70712036cd2,0,3,2,33,9,20925,3137,1399581,1795,139.86,219.72,35.76,35.76,186.12,0.122,0.101,0.071,0.832,0.004,0.002,0.002,0.004,0.008,0.004,0
98462b130c8f268aed95c2d7cd48cf58,3,5,5,54,6,98756,3441,12144,5915,143.61,332.25,15.44,15.44,528.16,0.121,0.101,0.072,0.832,0.004,0.002,0.001,0.004,0.009,0.002,0
eada09a37e89ffe6c8ed4349db736c9a,0,6,12,71,0,11435,0,0,1696,19.23,0,31.2,31.2,162.33,0.148,0,0,0,0.002,0,0,0,0.004,0,0
bce4b165e7dd609b9ad830f15eb993ad,0,4,9,3,2,20836,2213,0,1353,129.72,110.81,15.76,15.76,161.54,0.127,0.107,0.076,0.841,0.005,0.003,0.001,0.007,0.013,0.003,0
2b7e5adf9684cad4e18439984ef61521,2,4,11,2,0,17245,0,0,1568,6.45,0,15.2,15.2,122,0.148,0,0,0,0.002,0,0,0,0.004,0,0
0bab38eba6adbf3117b287fa7efa86ff,2,6,2,69,9,13729,713,21263,341,132.59,29.2,37.39,37.39,41.2,0.128,0.107,0.076,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
32970d3c360db5076d75d697ff210d43,1,6,12,1,0,5547,0,63923,833,15.57,0,25.92,25.92,86.99,0.15,0,0,0,0.003,0,0,0,0.008,0,0
a8fe0776ba76f421fbeda53df64f11a7,0,6,2,10,9,28933,4270,0,4188,58.28,605.92,27.14,27.14,407.5,0.145,0,0,0,0.002,0,0,0,0.007,0,0
564e4fab41d22836350aaf40d0a89ae7,0,5,3,7,8,5780,601,0,315,15.86,29.32,21.48,21.48,32.84,0.151,0,0,0,0.003,0,0,0,0.006,0,0
ab1e41a93256561609c56c108d82eba3,2,6,3,68,8,19989,1526,13727,2085,147.31,154.71,19.92,19.92,231.91,0.123,0.103,0.074,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
aada910749397b085d60a70d15de751e,2,5,8,9,3,334492,17347,0,233,87.84,0,37.44,37.44,37.96,0.114,0.095,0.068,0.838,0.035,0.029,0.02,0.105,0.128,0.074,0
073e622b1aa5e3555520342cb4a19c49,1,4,9,50,2,5421,0,0,438,11.39,0,11.24,11.24,41.98,0.17,0.089,0,0.522,0.002,0.001,0,0.002,0.005,0,0
a10c38dcaaf274da225b718dedacb656,0,4,9,4,2,2079,317,0,309,18.47,45.91,27.28,27.28,26.85,0.149,0,0,0,0.004,0,0,0,0.008,0,0
875319e1d77ef9e098f09e8d3cbfe64a,0,6,9,3,2,9281,754,0,798,132.04,67.31,20,20,104.15,0.125,0.102,0.067,0.817,0.008,0.005,0.02,0.02,0.029,0.073,0
76a91813698d5171b914dca704a815e1,4,6,4,20,7,22884,1944,27687,2308,131.76,195.44,15.99,15.99,289.38,0.125,0.105,0.076,0.837,0.004,0.002,0.001,0.005,0.01,0.002,0
8bc67192ace4b91d7f2e96dcb12345a4,3,4,7,52,4,2212,0,0,332,15.82,0,15.72,15.72,32.66,0.15,0,0,0,0.002,0,0,0,0.004,0,0
49e1822e69c9192453a1b04128f7231b,1,6,12,72,0,2264,0,0,249,16.28,0,34.68,34.68,24.43,0.15,0,0,0,0.002,0,0,0,0.004,0,0
f32b04fdceb501008aa90c8c9be7a68b,2,4,1,0,9,21460,0,0,4075,7.71,0,43.56,43.56,324.61,0.19,0,0,0,0.002,0,0,0,0.004,0,0
879e90320ffa3735fd8fc00bcd3950fb,0,3,10,2,1,94425,8272,878760,4108,144,404.39,4.38,4.38,486.46,0.126,0.106,0.075,0.839,0.004,0.002,0,0.005,0.011,0.001,0
a86d6366f4147e891bbea91423c98caf,1,8,1,94,10,7600,658,0,818,0,68.99,45.96,45.96,82.86,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
d80fc34af9bef1a48a8489bc8291ce8f,0,4,9,26,2,6789,347,0,1017,14.92,51.22,9.84,9.84,91.55,0.149,0.007,0,0.049,0.002,0.024,0,0.085,0.005,0,1
eba1db81c6de3b4fe746dbd0d5b330ec,0,6,1,0,10,5804,0,0,877,16.02,0,33.12,33.12,92.22,0.15,0,0,0,0.003,0,0,0,0.009,0,0
386eeaac51ce4f241c887645448d2f33,2,6,1,0,10,20909,2590,0,1637,18.9,231.1,33.12,33.12,149.8,0.151,0,0,0,0.002,0,0,0,0.007,0,0
8c26b63a58eac10ef00918a2fa4df800,1,6,1,0,10,2207,0,0,330,19.54,0,33.12,33.12,34.25,0.151,0,0,0,0.002,0,0,0,0.005,0,0
734c5af5ec00b3cc043757107ebf5019,0,4,4,43,7,26289,1453,0,796,16.1,0,19.2,19.2,80.53,0.15,0,0,0,0.002,0,0,0,0.004,0,0
43abdcfeac457500b605e18454f07cc6,1,7,6,77,5,2593,851,0,288,16.32,86.78,14.64,14.64,33.95,0.169,0.087,0,0.517,0.001,0.001,0,0.003,0.002,0,0
280434d27389d7a1b75753d7ff264f2d,0,4,6,17,5,34398,372,0,597,16.59,0,19.48,19.48,56.67,0.148,0,0,0,0.001,0,0,0,0.004,0,0
b3815764968f9b0b0562a84955aada5c,2,5,8,5,3,15079,0,0,1752,16.43,0,11.95,11.95,124.84,0.166,0.084,0,0.505,0.003,0.002,0,0.004,0.007,0,0
52cc49ef3d679e85e1a642c6f659201b,2,6,4,67,7,4406520,507598,1337056,995,131.42,99.78,43.77,43.77,122.78,0.125,0.105,0.076,0.838,0.005,0.002,0.001,0.005,0.01,0.001,0
704e19d71515e2826570ba74457ea3a0,2,8,12,92,0,121960,2882,0,4464,142.2,198.42,0,0,460.22,0.107,0.095,0.07,0.893,0.003,0.002,0,0.003,0.006,0.002,0
43eab892c587f6397016998e59ef8447,1,6,1,70,10,39205,6699,0,3966,141.05,661.72,29.64,29.64,469.8,0.126,0.106,0.075,0.838,0.004,0.002,0,0.005,0.008,0.001,0
a780b6b3eda70ef1c8040c5294c946bb,1,6,2,69,9,1139,0,0,173,16.57,0,23.76,23.76,17.52,0.151,0,0,0,0.002,0,0,0,0.005,0,0
d20441f18ebcf8ea3f634c83681de81d,4,4,10,2,1,29417,3012,0,3011,118.95,293.29,5.94,5.94,362.04,0.124,0.104,0.074,0.839,0.005,0.002,0,0.004,0.01,0.001,0
10e1db98513f8e3050aa544d2661ecf9,3,5,5,8,6,6744,0,0,1010,6.86,0,16.84,16.84,99.52,0.149,0,0,0,0.002,0,0,0,0.004,0,0
